"module name","license","repository","license URL","parent path"
"shelljs@0.3.0","BSD*","https://github.com/arturadib/shelljs","https://github.com/arturadib/shelljs/raw/master/LICENSE","jshint:gulp-jshint:HelpNow"
"shimmer@1.1.0","BSD-2-Clause","git+https://github.com/othiym23/shimmer","git+https://github.com/othiym23/shimmer","sequelize:HelpNow"
"sigmund@1.0.1","ISC","https://github.com/isaacs/sigmund","https://github.com/isaacs/sigmund/raw/master/LICENSE","minimatch:globule:gaze:glob-watcher:vinyl-fs:gulp:HelpNow"
"signal-exit@3.0.0","ISC","git+https://github.com/tapjs/signal-exit","git+https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","loud-rejection:meow:dateformat:gulp-util:gulp:HelpNow"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control","https://github.com/isaacs/slide-flow-control/raw/master/LICENSE","write-file-atomic:configstore:update-notifier:nodemon:gulp-nodemon:HelpNow"
"smart-buffer@1.0.11","MIT","git+https://github.com/JoshGlazebrook/smart-buffer","git+https://github.com/JoshGlazebrook/smart-buffer/raw/master/LICENSE","socks:nodemailer:HelpNow"
"smtp-connection@2.5.0","MIT","https://github.com/andris9/smtp-connection","https://github.com/andris9/smtp-connection/raw/master/LICENSE","nodemailer-direct-transport:nodemailer:HelpNow"
"sntp@1.0.9","BSD","https://github.com/hueniverse/sntp","http://github.com/hueniverse/sntp/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"socks@1.1.9","MIT","git+https://github.com/JoshGlazebrook/socks","git+https://github.com/JoshGlazebrook/socks/raw/master/LICENSE","nodemailer:HelpNow"
"source-map-resolve@0.3.1","MIT","git+https://github.com/lydell/source-map-resolve","git+https://github.com/lydell/source-map-resolve","css:rework:myth:gulp-myth:HelpNow"
"source-map-url@0.3.0","MIT","git+https://github.com/lydell/source-map-url","git+https://github.com/lydell/source-map-url","source-map-resolve:css:rework:myth:gulp-myth:HelpNow"
"source-map@0.1.43","BSD","git+ssh://git@github.com/mozilla/source-map","http://opensource.org/licenses/BSD-3-Clause","css:rework:myth:gulp-myth:HelpNow"
"source-map@0.4.4","BSD-3-Clause","git+ssh://git@github.com/mozilla/source-map","git+ssh://git@github.com/mozilla/source-map","postcss:myth:gulp-myth:HelpNow"
"source-map@0.5.6","BSD-3-Clause","git+ssh://git@github.com/mozilla/source-map","git+ssh://git@github.com/mozilla/source-map/raw/master/LICENSE","concat-with-sourcemaps:gulp-concat:HelpNow"
"sparkles@1.0.0","MIT","git+https://github.com/phated/sparkles","git+https://github.com/phated/sparkles/raw/master/LICENSE","glogg:gulplog:gulp-util:gulp:HelpNow"
"spdx-correct@1.0.2","Apache-2.0","git+https://github.com/kemitchell/spdx-correct.js","git+https://github.com/kemitchell/spdx-correct.js/raw/master/LICENSE","validate-npm-package-license:normalize-package-data:meow:dateformat:gulp-util:gulp:HelpNow"
"spdx-exceptions@1.0.4","CC-BY-3.0","git+https://github.com/kemitchell/spdx-exceptions.json","git+https://github.com/kemitchell/spdx-exceptions.json","spdx-expression-parse:validate-npm-package-license:normalize-package-data:meow:dateformat:gulp-util:gulp:HelpNow"
"spdx-expression-parse@1.0.2","(MIT AND CC-BY-3.0)","git+https://github.com/kemitchell/spdx-expression-parse.js","git+https://github.com/kemitchell/spdx-expression-parse.js/raw/master/LICENSE","validate-npm-package-license:normalize-package-data:meow:dateformat:gulp-util:gulp:HelpNow"
"spdx-license-ids@1.2.1","Unlicense","git+https://github.com/shinnn/spdx-license-ids","git+https://github.com/shinnn/spdx-license-ids/raw/master/LICENSE","spdx-correct:validate-npm-package-license:normalize-package-data:meow:dateformat:gulp-util:gulp:HelpNow"
"split@0.3.3","MIT","https://github.com/dominictarr/split","https://github.com/dominictarr/split/raw/master/LICENCE","event-stream:gulp-nodemon:HelpNow"
"sqlstring@2.0.1","MIT","git+https://github.com/mysqljs/sqlstring","git+https://github.com/mysqljs/sqlstring/raw/master/LICENSE","mysql:HelpNow"
"sshpk@1.7.4","MIT","git+https://github.com/arekinath/node-sshpk","git+https://github.com/arekinath/node-sshpk/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"statuses@1.2.1","MIT","git+https://github.com/jshttp/statuses","git+https://github.com/jshttp/statuses/raw/master/LICENSE","send:express:HelpNow"
"statuses@1.3.0","MIT","git+https://github.com/jshttp/statuses","git+https://github.com/jshttp/statuses/raw/master/LICENSE","http-errors:body-parser:HelpNow"
"stream-combiner@0.0.4","MIT","https://github.com/dominictarr/stream-combiner","https://github.com/dominictarr/stream-combiner/raw/master/LICENSE","event-stream:gulp-nodemon:HelpNow"
"stream-consume@0.1.0","MIT","git+https://github.com/aroneous/stream-consume","git+https://github.com/aroneous/stream-consume","orchestrator:gulp:HelpNow"
"string-length@1.0.1","MIT","git+https://github.com/sindresorhus/string-length","git+https://github.com/sindresorhus/string-length/raw/master/license","update-notifier:nodemon:gulp-nodemon:HelpNow"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder","https://github.com/rvagg/string_decoder/raw/master/LICENSE","readable-stream:duplexer2:multipipe:gulp-util:gulp:HelpNow"
"stringstream@0.0.5","MIT","git+https://github.com/mhart/StringStream","git+https://github.com/mhart/StringStream/raw/master/LICENSE.txt","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"strip-ansi@3.0.1","MIT","git+https://github.com/chalk/strip-ansi","git+https://github.com/chalk/strip-ansi/raw/master/license","chalk:gulp:HelpNow"
"strip-bom@1.0.0","MIT","https://github.com/sindresorhus/strip-bom","https://github.com/sindresorhus/strip-bom","vinyl-fs:gulp:HelpNow"
"strip-bom@2.0.0","MIT","git+https://github.com/sindresorhus/strip-bom","git+https://github.com/sindresorhus/strip-bom/raw/master/license","load-json-file:read-pkg:read-pkg-up:meow:dateformat:gulp-util:gulp:HelpNow"
"strip-indent@1.0.1","MIT","git+https://github.com/sindresorhus/strip-indent","git+https://github.com/sindresorhus/strip-indent/raw/master/license","redent:meow:dateformat:gulp-util:gulp:HelpNow"
"strip-json-comments@1.0.4","MIT","git+https://github.com/sindresorhus/strip-json-comments","git+https://github.com/sindresorhus/strip-json-comments/raw/master/license","jshint:gulp-jshint:HelpNow"
"supports-color@2.0.0","MIT","git+https://github.com/chalk/supports-color","git+https://github.com/chalk/supports-color/raw/master/license","chalk:gulp:HelpNow"
"tar-pack@3.1.3","BSD-2-Clause","git+https://github.com/ForbesLindesay/tar-pack","git+https://github.com/ForbesLindesay/tar-pack/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"tar@2.2.1","ISC","https://github.com/isaacs/node-tar","https://github.com/isaacs/node-tar/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"terraformer-wkt-parser@1.1.0","MIT","git+ssh://git@github.com/Esri/terraformer-wkt-parser","git+ssh://git@github.com/Esri/terraformer-wkt-parser/raw/master/LICENSE","sequelize:HelpNow"
"terraformer@1.0.5","MIT","https://github.com/esri/terraformer","https://github.com/esri/terraformer/raw/master/LICENSE","terraformer-wkt-parser:sequelize:HelpNow"
"through2@0.6.5","MIT","git+https://github.com/rvagg/through2","git+https://github.com/rvagg/through2/raw/master/LICENSE","vinyl-fs:gulp:HelpNow"
"through2@2.0.1","MIT","git+https://github.com/rvagg/through2","git+https://github.com/rvagg/through2/raw/master/LICENSE","gulp-util:gulp:HelpNow"
"through@2.3.8","MIT","git+https://github.com/dominictarr/through","git+https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2","event-stream:gulp-nodemon:HelpNow"
"tildify@1.2.0","MIT","git+https://github.com/sindresorhus/tildify","git+https://github.com/sindresorhus/tildify/raw/master/license","gulp:HelpNow"
"time-stamp@1.0.1","MIT","git+https://github.com/jonschlinkert/time-stamp","git+https://github.com/jonschlinkert/time-stamp/raw/master/LICENSE","fancy-log:gulp-util:gulp:HelpNow"
"timed-out@2.0.0","MIT","git+https://github.com/floatdrop/timed-out","git+https://github.com/floatdrop/timed-out","got:package-json:latest-version:update-notifier:nodemon:gulp-nodemon:HelpNow"
"to-no-case@0.1.1","MIT","https://github.com/ianstormtaylor/to-no-case","https://github.com/ianstormtaylor/to-no-case","to-space-case:to-slug-case:myth:gulp-myth:HelpNow"
"to-no-case@0.1.2","MIT","https://github.com/ianstormtaylor/to-no-case","https://github.com/ianstormtaylor/to-no-case","to-space-case:myth:gulp-myth:HelpNow"
"to-slug-case@0.1.2","MIT","https://github.com/ianstormtaylor/to-slug-case","https://github.com/ianstormtaylor/to-slug-case","myth:gulp-myth:HelpNow"
"to-space-case@0.1.2","MIT","https://github.com/ianstormtaylor/to-space-case","https://github.com/ianstormtaylor/to-space-case","to-slug-case:myth:gulp-myth:HelpNow"
"to-space-case@0.1.3","MIT","https://github.com/ianstormtaylor/to-space-case","https://github.com/ianstormtaylor/to-space-case","myth:gulp-myth:HelpNow"
"toposort-class@1.0.1","MIT","git+https://github.com/gustavohenke/toposort","git+https://github.com/gustavohenke/toposort/raw/master/LICENSE","sequelize:HelpNow"
"touch@1.0.0","ISC","https://github.com/isaacs/node-touch","https://github.com/isaacs/node-touch/raw/master/LICENSE","nodemon:gulp-nodemon:HelpNow"
"tough-cookie@2.2.2","BSD-3-Clause","https://github.com/SalesforceEng/tough-cookie","https://github.com/SalesforceEng/tough-cookie","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"trim-newlines@1.0.0","MIT","git+https://github.com/sindresorhus/trim-newlines","git+https://github.com/sindresorhus/trim-newlines/raw/master/license","meow:dateformat:gulp-util:gulp:HelpNow"
"tunnel-agent@0.4.2","Apache-2.0","git+https://github.com/mikeal/tunnel-agent","git+https://github.com/mikeal/tunnel-agent/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"tunnel-agent@0.4.3","Apache-2.0","git+https://github.com/mikeal/tunnel-agent","git+https://github.com/mikeal/tunnel-agent/raw/master/LICENSE","request:request-promise:HelpNow"
"tweetnacl@0.14.3","SEE LICENSE IN COPYING.txt","git+https://github.com/dchest/tweetnacl-js","git+https://github.com/dchest/tweetnacl-js","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"twitter@1.3.0","MIT","git+https://github.com/desmondmorris/node-twitter","git+https://github.com/desmondmorris/node-twitter/raw/master/LICENSE.md","HelpNow"
"type-is@1.6.13","MIT","git+https://github.com/jshttp/type-is","git+https://github.com/jshttp/type-is/raw/master/LICENSE","body-parser:HelpNow"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray","https://github.com/substack/typedarray/raw/master/LICENSE","concat-stream:base64url:jws:jsonwebtoken:passport-jwt:HelpNow"
"uglify-js@2.6.2","BSD-2-Clause","git+https://github.com/mishoo/UglifyJS2","git+https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","gulp-uglify:HelpNow"
"uglify-save-license@0.4.1","MIT","git+https://github.com/shinnn/uglify-save-license","https://github.com/shinnn/uglify-save-license/blob/master/LICENSE","gulp-uglify:HelpNow"
"uglify-to-browserify@1.0.2","MIT","git+https://github.com/ForbesLindesay/uglify-to-browserify","git+https://github.com/ForbesLindesay/uglify-to-browserify/raw/master/LICENSE","uglify-js:gulp-uglify:HelpNow"
"uid-number@0.0.6","ISC","https://github.com/isaacs/uid-number","https://github.com/isaacs/uid-number/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"undefsafe@0.0.3","MIT / http://rem.mit-license.org","https://github.com/remy/undefsafe","https://github.com/remy/undefsafe","nodemon:gulp-nodemon:HelpNow"
"underscore@1.4.2","UNKNOWN","https://github.com/documentcloud/underscore","https://github.com/documentcloud/underscore/raw/master/LICENSE","node-kmeans:HelpNow"
"underscore@1.7.0","MIT","https://github.com/jashkenas/underscore","https://raw.github.com/jashkenas/underscore/master/LICENSE","httpntlm:smtp-connection:nodemailer-direct-transport:nodemailer:HelpNow"
"unique-stream@1.0.0","BSD","git+https://github.com/eugeneware/unique-stream","git+https://github.com/eugeneware/unique-stream/raw/master/LICENSE","glob-stream:vinyl-fs:gulp:HelpNow"
"unpipe@1.0.0","MIT","git+https://github.com/stream-utils/unpipe","git+https://github.com/stream-utils/unpipe/raw/master/LICENSE","raw-body:body-parser:HelpNow"
"update-notifier@0.5.0","BSD-2-Clause","git+https://github.com/yeoman/update-notifier","git+https://github.com/yeoman/update-notifier","nodemon:gulp-nodemon:HelpNow"
"urix@0.1.0","MIT","https://github.com/lydell/urix","https://github.com/lydell/urix/raw/master/LICENSE","css:rework:myth:gulp-myth:HelpNow"
"user-home@1.1.1","MIT","git+https://github.com/sindresorhus/user-home","git+https://github.com/sindresorhus/user-home/raw/master/license","v8flags:gulp:HelpNow"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate","https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE","readable-stream:through2:gulp-util:gulp:HelpNow"
"utils-merge@1.0.0","MIT","https://github.com/jaredhanson/utils-merge","http://www.opensource.org/licenses/MIT","express:HelpNow"
"uuid@2.0.2","MIT","git+https://github.com/shtylman/node-uuid","git+https://github.com/shtylman/node-uuid/raw/master/LICENSE.md","configstore:update-notifier:nodemon:gulp-nodemon:HelpNow"
"v8flags@2.0.11","MIT","https://github.com/tkellen/node-v8flags","https://github.com/tkellen/node-v8flags/blob/master/LICENSE","gulp:HelpNow"
"validate-npm-package-license@3.0.1","Apache-2.0","git+https://github.com/kemitchell/validate-npm-package-license.js","git+https://github.com/kemitchell/validate-npm-package-license.js/raw/master/LICENSE","normalize-package-data:meow:dateformat:gulp-util:gulp:HelpNow"
"validator@5.4.0","MIT","git+ssh://git@github.com/chriso/validator.js","git+ssh://git@github.com/chriso/validator.js/raw/master/LICENSE","sequelize:HelpNow"
"vary@1.0.1","MIT","git+https://github.com/jshttp/vary","git+https://github.com/jshttp/vary/raw/master/LICENSE","express:HelpNow"
"verror@1.3.6","UNKNOWN","https://github.com/davepacheco/node-verror","https://github.com/davepacheco/node-verror/raw/master/LICENSE","fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"vinyl-fs@0.3.14","MIT","https://github.com/wearefractal/vinyl-fs","http://github.com/wearefractal/vinyl-fs/raw/master/LICENSE","gulp:HelpNow"
"vinyl-sourcemaps-apply@0.2.1","ISC","https://github.com/floridoo/vinyl-sourcemaps-apply","https://github.com/floridoo/vinyl-sourcemaps-apply","gulp-uglify:HelpNow"
"vinyl@0.4.6","MIT","https://github.com/wearefractal/vinyl","http://github.com/wearefractal/vinyl/raw/master/LICENSE","vinyl-fs:gulp:HelpNow"
"vinyl@0.5.3","MIT","https://github.com/wearefractal/vinyl","https://github.com/wearefractal/vinyl/raw/master/LICENSE","gulp-util:gulp:HelpNow"
"which@1.2.10","ISC","https://github.com/isaacs/node-which","https://github.com/isaacs/node-which/raw/master/LICENSE","global-prefix:global-modules:resolve-dir:findup-sync:liftoff:gulp:HelpNow"
"window-size@0.1.0","MIT","git+https://github.com/jonschlinkert/window-size","https://github.com/jonschlinkert/window-size/blob/master/LICENSE-MIT","yargs:uglify-js:gulp-uglify:HelpNow"
"wkx@0.2.0","MIT","git+ssh://git@github.com/cschwarz/wkx","git+ssh://git@github.com/cschwarz/wkx/raw/master/LICENSE.txt","sequelize:HelpNow"
"wordwrap@0.0.2","MIT/X11","https://github.com/substack/node-wordwrap","https://github.com/substack/node-wordwrap","cliui:yargs:uglify-js:gulp-uglify:HelpNow"
"wrappy@1.0.1","ISC","git+https://github.com/npm/wrappy","git+https://github.com/npm/wrappy/raw/master/LICENSE","inflight:glob:rimraf:fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"wrappy@1.0.2","ISC","git+https://github.com/npm/wrappy","git+https://github.com/npm/wrappy/raw/master/LICENSE","once:end-of-stream:orchestrator:gulp:HelpNow"
"write-file-atomic@1.1.4","ISC","git+ssh://git@github.com/iarna/write-file-atomic","git+ssh://git@github.com/iarna/write-file-atomic/raw/master/LICENSE","configstore:update-notifier:nodemon:gulp-nodemon:HelpNow"
"write-file-stdout@0.0.2","MIT","https://github.com/ianstormtaylor/write-file-stdout","https://github.com/ianstormtaylor/write-file-stdout","myth:gulp-myth:HelpNow"
"xdg-basedir@2.0.0","MIT","git+https://github.com/sindresorhus/xdg-basedir","git+https://github.com/sindresorhus/xdg-basedir/raw/master/license","configstore:update-notifier:nodemon:gulp-nodemon:HelpNow"
"xml2js@0.4.15","MIT","git+https://github.com/Leonidas-from-XIV/node-xml2js","git+https://github.com/Leonidas-from-XIV/node-xml2js/raw/master/LICENSE","aws-sdk:nodemailer-ses-transport:HelpNow"
"xmlbuilder@2.6.2","MIT","https://github.com/oozcitak/xmlbuilder-js","https://github.com/oozcitak/xmlbuilder-js/raw/master/LICENSE","aws-sdk:nodemailer-ses-transport:HelpNow"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend","https://github.com/Raynos/xtend/raw/master/LICENCE","through2:gulp-util:gulp:HelpNow"
"yallist@2.0.0","ISC","git+https://github.com/isaacs/yallist","git+https://github.com/isaacs/yallist/raw/master/LICENSE","lru-cache:aws4:fsevents:chokidar:nodemon:gulp-nodemon:HelpNow"
"yargs@3.10.0","MIT","git+ssh://git@github.com/bcoe/yargs","git+ssh://git@github.com/bcoe/yargs/raw/master/LICENSE","uglify-js:gulp-uglify:HelpNow"
